label,x
4,want watch netflix stuck class depressing
4,nt sunk meeting twins
4,angelina jolie ca nt keep man one today mourn love dead
4,rooney  whipping boy mufc sad
4,first coat pair sunglasses next limb lost
4,time despair sdr3 despair fuckthisanime
4,brawndo cure depression  idiocracytoday
4,ca nt alcohol  sadly  flares specific circumstances need careful
4,nt think luca understands serious fallhe idea store ðÿ˜‚ðÿ˜‚
4,allowed sulk
4,wo nt even get started hillary fancy fundraisers  depressing
4,dreadful franglaise
4,340892 weary task fordone wasted brands glow  whilst scritchowl  scritching loud  amndbots
4,ending met mother dreadful
4,wheel grow older become aware individuals dull responsibility life 
4,yeah friends minw witnesse accidents road near like    cars hav like sunk   ih gosh safe okay  
4,could nt get either bits started drooping nt droop gp said mooncup alone blame
4,interview preparation  hate talking  one dull subject matter  yawnoff
4,know  right  tinge thought glad six bsg  though happy show stayed consistent break
4,head think better obviously relapse sadness sickness madness misunderstanding
4,something  confused type entire word ðÿ˜œ see  laugh hour sadness almost passed
4,ongoing affliction cure shiro
4,wish could someday come spain play  ca nt believe going see
4,winner champion school lastyear gouniversity university dark black webstagram blackandwhite
4,times  thought never sober still grace beyond limits ðÿ™ðÿ¾
4,animals  animals trap trap trap till cage full cage full  stay awake dark  count mistakes
4,moment kill spirit  die natural     murder suicide depression racism pride
4,like keep grinding boy life change one year  even dark sun shining somewhere
4,quite simply worst airline worstairline ever used  shocking appauling dire dismal beyondajoke useless
4,yall tune snapchat beans funereal
4,nasty nasty chilly rain put damper afternoon cigar good thing four congresscritters tomorrow 
4,sometimes people leave halfway wood let grieve  one leaves good youarenotalone nooneisalone
4,serious intermediaries required info project owner mailed
4,great tournament chair award serious
4,yeah sure  depressing talk parents phone instead talking downstairs
4,gloomy outside wish cold looked
4,sadly  idiot completely overlooks facts  gun pointed police stupid ignored
4,patti seems sad stamped ran behind sofa give plenty love affectionmore usual
4,added paul walker xbox spends time dashboard dark humor funny
4,bedrest since got hospital u find unopened beer pour shit  alcohol sober
4,conflicting reports mama ritamarley health mannn woke today feeling like mi ole self  rejoice    dis sadness
4,bts í™”ì–‘ì—°í™” trilogy mv time favðÿ™œ quite gloomy beautiful wellâœ¨
4,lol senior year would get early dismal work study boss know happened next ðÿ™ƒ
4,know smh heart sunk stomach
4,oh play capo 2nd fret g position rs
4,lmao  imagine frown across face hilarity
4,fault worked hard stayed course eventually paid   let known count 
4,heart left long slight pout turned smile heheh kidding  fine
4,1pet 47 end things hand ye therefore sober  watch unto prayer
4,type flee adversity discourage always stand strong paint
4,tried give time sober  waiting friend house 2 hours later  gal wake nap vomit
4,mean â€œlike uber despair someone driver
4,50 grapefruit squash gone able get weeks unhappy
4,kitchen sink kitchen sink  okay friend 
4, frustration  looking elphaba frown aggravation high pitched voice growing 
4, worst possible decision could made arriving uk shocking service poor coverage unhappy
4,well  need sulk always request song  know
4,welcome dark honey 
4,rockin bob dylan singin bob dylan 115th dream lpco klassic rock classicrock klassicrock rocknroll blues onlineradio
4,sound like vampires saying wanna sink teeth tt lads talents ðÿ˜‚ðÿ˜‚ðÿ˜‚ðÿ˜‚ðÿ˜‚ðÿ˜‚
4,people weak follow dreams always find way discourage
4,depth sunk readership deserves
4,rooney  oh dear  oh dear  fucking dreadful ðÿ™ˆâš½ï¸âš½ï¸
4,life hard  harder ur stupid life love sadderness moreofsad howdoestears whatislife
4,15 doe run opposite side ðÿ™
4,nice see balotelli back best  good player lost way bit 
4,ca nt mourn kid cudi cause travis scott
4,gundlach calling rounding top  doom gloom  15 move
4,house granddesigns nt forest wibbly wobbly pine plantation
4,believe work meaningful clients would agree end day  feel like pawn  lost chaotic world
4,people trying hard hate cam newton without understanding position sad
4,  worthy enough know serious
4,dishes yesterday  fell asleep  woke sink full nt even eat dinner dishes
4,throwing straight american horror story nt time grieve
4,ya boy gets mad tired pine trees
4,contactless affliction kart needs must regarding psychological moment   xbeujgb
4,absolutely believe generosity pouring us  id give everything nick healthy happy lost
4,heads still ibiza body sat desk work depressing
4,likewise death cutting despair
4,grim really
4,nooooooooooooooooooooo stupid  dismal  lame winters maybe get dangerous ice
4,got bitch depress
4,really planned making videos week tv died  phone broke  truck died  depression took wondering 2 karma
4,regret things tempered time regret things inconsolable sydney j harris
4,well go one two ways either get accept  going change  mope 
4,son 11 128 friends facebook yet moping around house complaining one talk right son
4,tummy full steak  wine  key lime pine cuddles tap way turn around stressful wednesday ðÿ’›
4,free live music dc tonight  blues moonshinesociety loft starting 1030pm
4,porkistan lost terribly 65 american intervation talk stopped
4,barroso going goldman getting serious self inflicted problem
4, fan beat happening discourage aspiring olympia musicians  kuowrecord
4,im worst week ever cant even go home yet sulk bed
4,folk band thistle replaced paul edwards quartet laurel bank park sat 24 11am  3pm due ill health jazz
4,italy another round lets drop play take big result guys blues
4,drunk people annoy sober lol  fact teamfollowback rocktheretweet
4,never taste happiness perfection  fortunate successes mixed sadness success sadness perfection fortunate mixed
4,whenever feeling sad listen monsta x hug teddy bear always feel better
4,another grim  compelling news report blockade aid starving yemen bbc dosomethingpoliticans
4,litany namecalling dull
4,cured depression
4,even fighting laughing probably serious ingrained issuesðÿ˜‚ðÿ¤—
4,seen coming sad instagram comments pics funny adapts fans blew ðÿ˜‚ðÿ˜‚ðÿ˜‚
4,new  hate judge judy sponsorship style looking back thing worked recovery sober cantconacon
4,first time sober birthday 6 years recovery sobriety sober soberissexy sobernative
4,clouded considering using camera  1  star trails 2  eyepiece projection
4,hey  find play history new ios10 applemusic music lost
4,hrmanagement must discourage expediency factor encroaching rolling credible workplaceviolenceprevention policy
4,absolutely hate apple watch ios 10 update completely buggered apps  including spark awful interface  grim
4,maybe constipation issues  know dates relieve affliction  way jose 
4,never dull moment
4,funeral  close casket  want play  call recording completed  lost podcasting talkshoe
4, problem time taken means going date already sadly
4,jesus  made think vols v fl games seen never seen win depression
4,charlotteprotest u wait 4 facts video u hate ask questions later protest policeshootings suggestions
4,cmon blues 2 home games away another cc semi  love wembley away days anyone home please  âš½
4,joking nt parents ðÿ˜ˆ dark
4,could ask chafford hundred store turn car park lights  bit scary dark nights  thanks
4,never ever unhappy life lmao
4,least nt guy trying discourage anymore want never become anything worth contributing society
4,would nt mind nt know  threaten job disagree puts damper things
4,nt explain ability land manchester bradford  convenient flybe many unhappy travelers
4,thought provoking  leads one question really happenedvery sad
4,house isnt always mess  friends coming mess serious twitter problem like friends filthy home
4,nt chip nt get dull nails gone looking perfect whole time  except gone grown ðÿ˜‚
4,miss social media place get laughs jump dms lol shit depressing ðÿ˜ž
4,encouragement today dog head fog epicfail depression feelingfedup tired ihaveheardeverything wondering
4,something note fact mask manufacturer produced smiling frowning
4,sober weekend ðÿ™‚ðÿ™‚ðÿ™‚
4,yet another night stayed inðÿ˜š
4,november canola lost 550 46420 per tonne
4,second artist announcement looking good bluesfest2017 music byronbay
4,though lately bad depression feel like body like  taking little get
4,im alone joy turned moping
4,hate gloomy outside always gets depressing mood
4,unbelievably discouraged music late incredibly behind completing album digging
4,brilliant nt  made feel v dull one tattoo emoji  âš“ï¸ x
4,nt get discouraged  early  get overwhelming keep reading  use cue cards ðÿ˜š get better  
4, probably person likely completely understand gobsmacked learn true sadly
4,labor love cheap inexpensive  time spent earning lackadaisical dreamer
4,new batmantelltaleseries  looks good growing weary gaming style batman
